"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2513.84115819899/ETH","TxnFee(ETH)","TxnFee(USD)","Historical $Price/ETH","Status","ErrCode","Method"
"0x0031f2cf2fcb91859955fd8feab6f9547b6fcf7f535b54c59213a26264a284ae","6661509","1700112365","2023-11-16 05:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.0000597965192349","0.150318951169729","1961.54","","","Publish",""
"0x344356d2044fdcddfb42df1bc6371b47792134edb7df2d363ff1a0273f06c309","6674109","1700137565","2023-11-16 12:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000073454606037952","0.184653211917496","1961.54","","","Publish",""
"0xdf441cc7c67f4f09d000a6b61d009f7691f9c09e827cbbcd3e4529c8a7dc03a3","6675909","1700141165","2023-11-16 13:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00008678396960881","0.218161114674517","1961.54","","","Publish",""
"0xe0e92eb978c4bc40c6fc251a8c314a0e17253206bdceefd06b0f8fbcdf0abdd0","6677709","1700144765","2023-11-16 14:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000074042275442329","0.186130519453633","1961.54","","","Publish",""
"0x636bd7f2a796e45c5cc9b0e2e710ab5a6fdb645afaf5ffb7a87a5fe15357777e","6679509","1700148365","2023-11-16 15:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000087969265432086","0.221140760099709","1961.54","","","Publish",""
"0x8a97cc955d735f65378519c40828b409d3d8bee56cf682debad206e54b7bd1c3","6681309","1700151965","2023-11-16 16:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000100325457711978","0.252202264811523","1961.54","","","Publish",""
"0xcaf93998cf04efdf2dab7d91c045f06ca93b8e2d28a7c9fc7176a824afe17768","6683109","1700155565","2023-11-16 17:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000155927017977869","0.391975755468001","1961.54","","","Publish",""
"0x123f61543798174df6ca33d44d31766620fd9370ae83db678dcbc20ca40cc50d","6684909","1700159165","2023-11-16 18:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000123197141452786","0.309698044756476","1961.54","","","Publish",""
"0x4c333745dcb491f81b947cc7742f86650148cdd0ab32bc343b4679a91a6ab99b","6686710","1700162767","2023-11-16 19:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000161716252018185","0.406528970272994","1961.54","","","Publish",""
"0xba8bf32e9fb0545bb044d6cb0393df2706c70055b3fd33453a86b26f16393b5d","6688509","1700166365","2023-11-16 20:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000087313297383154","0.219491760619841","1961.54","","","Publish",""
"0xa26739b8932ef2b74f419240e7ddc1e376a98b46990f9ce93e9e002ba75a4447","6690309","1700169965","2023-11-16 21:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000076202905645985","0.191562000587231","1961.54","","","Publish",""
"0x23f7baa502378b9422a900e17a61edabb45970c658477fc9d6feec6c2a5e59d6","6692109","1700173565","2023-11-16 22:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00006662529200298","0.167485401214117","1961.54","","","Publish",""
"0xbe1bbffa91420775bc3202b34a0328a2b9ac4f6aaeb33fcdf96cf87f1bc9c99e","6693909","1700177165","2023-11-16 23:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00006425447511078","0.161525544131951","1961.54","","","Publish",""
"0xf7fc67869849a8f4f4fa0774b8cc77d52bb12cc51e9adeb097f261225e8bc1b1","6695709","1700180765","2023-11-17 00:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000050988095204164","0.128175972302396","1961.61","","","Publish",""
"0xcdf74f38d7a0768c88eb0b76ead1c2cb6683b5e5e502b8dd807f0b64a1255c3b","6697509","1700184365","2023-11-17 01:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000046836207907223","0.117738787131142","1961.61","","","Publish",""
"0xd5797351fa5e4bb5844658a3b83d5f02157708b43f82d8974f3a68ed74186099","6699309","1700187965","2023-11-17 02:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000241624207741067","0.607404878236717","1961.61","","","Publish",""
"0xb73545650518bafaf7d46eee611a86205bacb1a7e40756db8c4d03d84c87e2b0","6701109","1700191565","2023-11-17 03:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000055491716274863","0.139497360310851","1961.61","","","Publish",""
"0x11003f25dcdd9d9315ee3f2f1dc7b2658af3299d7e0de6a31ce4be9800c50b7b","6702909","1700195165","2023-11-17 04:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000044128492057397","0.110932019583142","1961.61","","","Publish",""
"0xf8f5508e2ae16b6d8627b45a0f90ec99c73d7a85a3a989699cc83bd6ee04237e","6717309","1700223965","2023-11-17 12:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000067827402273512","0.170507315488874","1961.61","","","Publish",""
"0x703a15372872fe2ca79c186a4f2504b01c3518c5333d8b675d532797c69ef84f","6719109","1700227565","2023-11-17 13:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000053193888594409","0.133720986513277","1961.61","","","Publish",""
"0xed3eeaca6d076581205f4757c2850260ffac45278273441d6734ee383f35af89","6720909","1700231165","2023-11-17 14:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000080031623399544","0.201186788859255","1961.61","","","Publish",""
"0x5c3ef2dd0e8225cb0e33d5194dde5d4d0faa3709a3f9c2d6d2fe8dcdb731735a","6722709","1700234765","2023-11-17 15:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000072399348374491","0.182000461770583","1961.61","","","Publish",""
"0xc7b6e0a4ee2096f9c49faf69ee3d3521794fb69c21094980efc2055e6435dcb2","6724509","1700238365","2023-11-17 16:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000091015124670565","0.228797566415479","1961.61","","","Publish",""
"0xb542e571706475e204d96d5a69bc7241d7c4e337cdac53f52cb23f218bdf80b9","6726309","1700241965","2023-11-17 17:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000074086303447178","0.186241198864336","1961.61","","","Publish",""
"0xc4f4164d28f1f63ba7f000c7ce7c6ceff5a88034cd140f61070152bbd54283fe","6728113","1700245573","2023-11-17 18:26:13","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000065605046263899","0.164920665483738","1961.61","","","Publish",""
"0x3fedc917c26390b9c469584f397acc2188e5d537f705569020961fffcd2bf32f","6729909","1700249165","2023-11-17 19:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000092581194419449","0.232734417006834","1961.61","","","Publish",""
"0x5ec21a3225d9b50a3ab21dc30e8f7e0c99cfaaf513ec0475171b4654c063917f","6731709","1700252765","2023-11-17 20:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000071496872684884","0.179731781237775","1961.61","","","Publish",""
"0x4d6564d754f6831e46c027529b2fbf0a2b80105ebeec76bd6d7a1072b9381a6b","6733509","1700256365","2023-11-17 21:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000049837980241935","0.125284765973684","1961.61","","","Publish",""
"0xc28468bbc29da0bee7bb6357ec494945191a5c4cf34a6de2cba55d37a4d55a22","6735309","1700259965","2023-11-17 22:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000076913413907326","0.193348105497831","1961.61","","","Publish",""
"0x1d9a8f2f077ed587b552ad007ffb71228cff60b93e488fa52a40921a5c2359ef","6737109","1700263565","2023-11-17 23:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00005659021851492","0.14225882045428","1961.61","","","Publish",""
"0xfa1fa2eb485823b6d2f0ca2499ca01e13ac5c68334d3ae11bc9c446bb886a38a","6738909","1700267165","2023-11-18 00:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000060790352052625","0.152817289011295","1963.67","","","Publish",""
"0x9aba72c10ac6510c9b9097741a87a1d3a0268f389640458cb8637a20da796dc8","6740709","1700270765","2023-11-18 01:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00004580843305884","0.115155124415915","1963.67","","","Publish",""
"0xb8672325a43673ca577c934139e629f67920d2b785fcbb89fda394710ac34f8a","6742509","1700274365","2023-11-18 02:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041489252927921","0.104297391633136","1963.67","","","Publish",""
"0xee85136168cba2b35fba6870970bb39558bdebedaa6ee61c1b8b7bea86193d05","6744309","1700277965","2023-11-18 03:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000047511658390761","0.119436762356985","1963.67","","","Publish",""
"0x73df376bca593383e15d5345fb220793062068bf638b51637c532521b55874b4","6746109","1700281565","2023-11-18 04:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000044515716509822","0.111905440349109","1963.67","","","Publish",""
"0xa9a37bbd76a6eff14338ad87b28a5f98a012f0da04ddc7b5f7a738438ecf3488","6747909","1700285165","2023-11-18 05:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00004245710570049","0.106730419767897","1963.67","","","Publish",""
"0x5d23b26d7d4e4da4eca7d015f7661ce2b6590f6d878c3161c1bcf450ac0645ff","6749709","1700288765","2023-11-18 06:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000043015055978623","0.108133018141296","1963.67","","","Publish",""
"0x25065448b9586786c2c0dd9543b0a52885c557ac471dbd9dcb65647623bd6b1d","6753309","1700295965","2023-11-18 08:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000079582984607022","0.200058982197449","1963.67","","","Publish",""
"0xe3153880a561f10aaedf3f55467ef78bd5626cfa3a536a8668a5ecf00f130221","6762309","1700313965","2023-11-18 13:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00006864062439372","0.172551626725411","1963.67","","","Publish",""
"0x871f4903223d63c993d299aad4034cf1c71c88e2b9cd4ad030d54e6f5dc7e764","6764109","1700317565","2023-11-18 14:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000048444390139423","0.121781501816331","1963.67","","","Publish",""
"0xf8fefb6dcd27535d926139480b6a3fdcf11224950d0c93b2ef1bfb4b7b075c4c","6765909","1700321165","2023-11-18 15:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000059637902907874","0.149920214918489","1963.67","","","Publish",""
"0x1f1a55d37f427dc7dd88600af21cfd56d405d6504924b438cb1102d42cbee496","6767710","1700324767","2023-11-18 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000060585399924378","0.152302071915847","1963.67","","","Publish",""
"0x4083a77e88a194f2f2a97c1ad8f87fbd744877c6fed4a4e53bf062ab6d53bf08","6769509","1700328365","2023-11-18 17:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000087120264339902","0.219006506210821","1963.67","","","Publish",""
"0x5c024826ae4d9b29facc80acfbc2be11ca861d02120014d2909c5b49e4f6bc95","6771309","1700331965","2023-11-18 18:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000042074231272199","0.105767934271637","1963.67","","","Publish",""
"0x5a2b4f8bbc2b04908442a927bb615dce74b8606e7b86e49924a8696a78dde3e2","6773109","1700335565","2023-11-18 19:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000052093692048745","0.130955267154679","1963.67","","","Publish",""
"0x9a957473a128a5598846f82f2c27c0a3dded2cd05a0d08fb4306ff99b456627f","6774909","1700339165","2023-11-18 20:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000040770769212464","0.102491237697724","1963.67","","","Publish",""
"0x76ca37bab22bd4af58c5c890e2f296b97bcb56569df18ba5215f15d9b3b8b89e","6776709","1700342765","2023-11-18 21:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00003894289574434","0.0978962541415742","1963.67","","","Publish",""
"0x3d3327a63398182690181e73616252bb6480fb7dc2168f4e1c94b4065715a08f","6778509","1700346365","2023-11-18 22:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000040344597619219","0.10141991000617","1963.67","","","Publish",""
"0xeeba8a859050d9165599a35fdd0ba97e7ea7229c8174b92dfe0b274cbb3c0cf0","6780309","1700349965","2023-11-18 23:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000043389025264405","0.109073117523797","1963.67","","","Publish",""
"0xf1d62778d7f521e862f107031fb27cd3a03d6787a5fd8d64629420409fafb5e8","6782109","1700353565","2023-11-19 00:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000034656708741926","0.0871214608431683","2012.46","","","Publish",""
"0xd2148b4182e6652f0cdaeef437f6abd584a8b075ce13a48422c72a6c39bb5471","6783909","1700357165","2023-11-19 01:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000037543391188205","0.094378121987275","2012.46","","","Publish",""
"0xf506fdcdc2124a97e9c3d759d7ac8848de9eb021d27df6ead07f3f531ddb2abd","6785709","1700360765","2023-11-19 02:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000037696165074794","0.0947621712712805","2012.46","","","Publish",""
"0xe8ae4631bf9888bcd4c1190ad624caf914054ad2bcb8f5c7f4c0e2842ae29d08","6787509","1700364365","2023-11-19 03:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000035687627555131","0.0897130269865647","2012.46","","","Publish",""
"0x887e0721167918ed8d5908aba937cc9365fe838ea8837b61fc354824090dfb10","6789309","1700367965","2023-11-19 04:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000034344747174313","0.0863372390147265","2012.46","","","Publish",""
"0xef2c08e4f8f2c2e495be1d584429d093c85a2e635cc82c7375b485158564d688","6792909","1700375165","2023-11-19 06:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000031497728200903","0.079180285541195","2012.46","","","Publish",""
"0xa208a23bb996f9278576395597f70b93aa05a75cb8adf2ee4d191eb778dbf7dd","6803709","1700396765","2023-11-19 12:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041311939545302","0.103851653954009","2012.46","","","Publish",""
"0xe199f1aae295edfe32901305a843a7072f7634f7ba5b3c383682cb9dbdf16aff","6805509","1700400365","2023-11-19 13:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000034866648792547","0.0876492167831738","2012.46","","","Publish",""
"0x83ecfb47daef2abc41e9a2d090ae858280ffbc1be9b7e00007bfa01d18bf36d2","6807309","1700403965","2023-11-19 14:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000041903788324588","0.105339467774808","2012.46","","","Publish",""
"0xea1ca88dc237894e65f5c9bd6df2d8f81933dc8479969bc18e98e1a553cbe3c1","6809109","1700407565","2023-11-19 15:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000053718996451643","0.135041024257286","2012.46","","","Publish",""
"0x8032f323dc7947747a741cebd9ddda49648941f4a605a59b3bad31b91e026a95","6810909","1700411165","2023-11-19 16:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000042283148628578","0.106293119320765","2012.46","","","Publish",""
"0xea537d5ecbeb439e9d9fc128ff0b1b19e18a5cb9d5bbf8c076ce0a1832cdf0ac","6812709","1700414765","2023-11-19 17:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000047840266562776","0.120262831104717","2012.46","","","Publish",""
"0xe68f1a2c6a43a4033bbf82f8de0ee25b65520e222dc3211db1d1f6a7d257937c","6814510","1700418367","2023-11-19 18:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000056360643743795","0.141681705945742","2012.46","","","Publish",""
"0x9b2854ca2b4da8fd2c0074cdd1792a7f0f57b9ddad796116a2affde330a04200","6816309","1700421965","2023-11-19 19:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000061491414915181","0.154579649689673","2012.46","","","Publish",""
"0x2b66fd5f5bdf8121cb73f4c4dfd8e2a597450522ece3f1659dd39effc001fb77","6818109","1700425565","2023-11-19 20:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000081051518691541","0.203750643621331","2012.46","","","Publish",""
"0xa18131865a52a5e49bd8364f7a898b77b185d69ca12f75ce6d714b64cad818e0","6819909","1700429165","2023-11-19 21:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000076662505393281","0.192717361348282","2012.46","","","Publish",""
"0x913bb1494e4d028d1b220fed8da22a6ae17c213175ba852d398880f647688f7b","6821709","1700432765","2023-11-19 22:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000068323787615864","0.171755149392805","2012.46","","","Publish",""
"0x271878da56850c32fe11366bb42d57eddcc0fce4490ec02cd142e319496c47dd","6823509","1700436365","2023-11-19 23:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000058625032817889","0.147374020398376","2012.46","","","Publish",""
"0x39c1fc20f1a1edf15ce5b439abe3fa8b019c50a5c29a0e4f1cdf45053fb00d6b","6825309","1700439965","2023-11-20 00:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000045557134978083","0.114523400957532","2022.62","","","Publish",""
"0x47b573f254e054c17cb2ce17a835574c3ab2b87fabc01594e4a1b87eb6178803","6827109","1700443565","2023-11-20 01:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000050269813285158","0.126370325651209","2022.62","","","Publish",""
"0x9fea1cf8ba268b4b45b359ca332c2d5efcf876e2efd303d3525048d295775723","6828909","1700447165","2023-11-20 02:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000051155844894464","0.128597668378147","2022.62","","","Publish",""
"0x17bd8d3e0c2d872e7234df0168855ed80977d847778fc9b9b57ffcdbf98506e6","6830709","1700450765","2023-11-20 03:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000038753867494862","0.0974210671479741","2022.62","","","Publish",""
"0x735e80b0a599332362e5638620ef019e7974c8c66045215dbd409ed8d206d771","6832509","1700454365","2023-11-20 04:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00004029845008321","0.101303902430801","2022.62","","","Publish",""
"0x2998e0306bbd0ab7d8b858a2721bd6728e789385f5de68af7f12fab1c6107104","6846910","1700483167","2023-11-20 12:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000044306129332126","0.111378571475586","2022.62","","","Publish",""
"0x4378f0b1e5fce9a8afb26c44ed2206af615adca0efa69882d8ca16e94f5a597d","6848711","1700486769","2023-11-20 13:26:09","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000056456650573396","0.141923051865461","2022.62","","","Publish",""
"0xe6541752e06f8cd1e598f635cfeabfa59dbcd39446697a62a4440109dc9da983","6850510","1700490367","2023-11-20 14:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000092256162765413","0.2319173390572","2022.62","","","Publish",""
"0x577ecfd5ae0c6529436487b846c2be07aefa2b978be09635128520c91a4221a1","6852310","1700493967","2023-11-20 15:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000075604400201959","0.190057452968633","2022.62","","","Publish",""
"0xeaacb09f63a60310e7ef3c636e1040719163d3e5710678eeda92830d84e7d9a3","6854110","1700497567","2023-11-20 16:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000153639983225988","0.386226513378491","2022.62","","","Publish",""
"0xc9036fbcb8f478ecffba477948c1d19f7d0f77f12f9f6aa796c150d81006f8f5","6855909","1700501165","2023-11-20 17:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000077238387968138","0.194165038667247","2022.62","","","Publish",""
"0xc51111640dd14861ec83193d30f6834e5a4db1bc251c5c27d3dc4469341e2864","6857709","1700504765","2023-11-20 18:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000114049924137132","0.286703393385395","2022.62","","","Publish",""
"0x14fd94891fc315cfd3cda6bac53cf98240a55354b4a4bdcfb2d9db8b6dbcac78","6859509","1700508365","2023-11-20 19:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000068017551976968","0.170985321639641","2022.62","","","Publish",""
"0x1faff12456c28393b139977b822e7534d73375c1e1d85b3aca823c7d85f3705f","6861309","1700511965","2023-11-20 20:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000068902803485736","0.17321070331774","2022.62","","","Publish",""
"0x6fd0c37b3c34e5e8432f0031993f85406f58e007e42dad7d626d85142b8399d8","6863109","1700515565","2023-11-20 21:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000101178353977178","0.254346310546657","2022.62","","","Publish",""
"0x8ad1755ceaf7ac1c331cb141d2a6fe286502323c7af6b4a6d98e9dbe933c733a","6864910","1700519167","2023-11-20 22:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000077610532811614","0.195100551691588","2022.62","","","Publish",""
"0x893e131e38b1877126e7cec6273f2fc5f7b7dee134d347bf4f3e987fbfa74287","6866710","1700522767","2023-11-20 23:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000063181321366288","0.158827806079972","2022.62","","","Publish",""
"0xc4777ccb21a911079bac4b4ae5ca71506a2a8d788b2287fdd35a699a6b81aa49","6868510","1700526367","2023-11-21 00:26:07","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.000087087982110182","0.218925353813073","1933.76","","","Publish",""
"0x82adf6a064d7fb7d1840c03e63af516550ebbe524f706d3e02f50d02733f9aaf","6870309","1700529965","2023-11-21 01:26:05","0x27193862848d9009ab6d01941ceb9fc86b17ab27","0xe6734ca85163726ab94d6240c6bbabecc4436803","","0","0","0","0.00010328953191447","0.259653476537703","1933.76","","","Publish",""
